survey_year,island,site_id,site_name,state,ecoregion,n_sites,live_coral_cover_pct,lcc_prev,years_since_prev,lcc_change,lcc_change_rate,region_avg_lcc_pct,island_vs_region_pct,grp_other,grp_available_substrate,grp_sand,grp_disturbance_indicators,grp_pollution_indicators,fish_butterflyfish,fish_snapper,fish_parrotfish,fish_grouper,fish_sweetlips,fish_moray_eel,inv_diadema_urchin,inv_sea_cucumber,inv_giant_clam,inv_crown_of_thorns,cot_outbreak,grazer_ratio,n_highvalue_fish_absent,n_curio_inverts_absent,impact_anchor,impact_nets,impact_trash,impact_bleaching,impact_cot,confidence,substrate6_source,fish_source,n_sites_source
2022,Seri Buat,SERI_BUAT_S02,Seri Buat Reef Site 02,Pahang,Sunda Shelf,1,60.3898,60.2975,1,0.0923,0.0923,51.6032,4.6331,1.1029,22.5487,3.2255,10.7144,2.0188,6.5302,0.7899,0.8975,1.1428,0.0365,0.1174,42.031,0.22,0.317,0.0703,0,0.0433,2,3,0,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Seri Buat,SERI_BUAT_S02,Seri Buat Reef Site 02,Pahang,Sunda Shelf,1,63.2729,60.3898,1,2.8831,2.8831,51.9329,8.9421,2.3272,19.576,2.2949,10.476,2.0529,6.7207,1.2262,0.6852,1.0594,0.0468,0.0805,50.2763,0.3572,0.3483,0.0605,0,0.0288,3,3,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Seri Buat,SERI_BUAT_S02,Seri Buat Reef Site 02,Pahang,Sunda Shelf,1,59.5212,63.2729,2,-3.7517,-1.8758,51.8995,4.9277,1.4903,22.3931,3.0129,11.0527,2.5299,8.1153,0.85,1.2503,1.5451,0.0445,0.1825,25.2757,0.1752,0.3558,0.0376,0,0.0356,3,2,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2012,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,53.7397,,,,,51.9699,1.0136,2.7103,28.2017,1.4306,11.2311,2.6866,14.8048,1.5747,0.6229,0.8764,0.0168,0.1583,58.973,0.3459,0.5385,0.0817,0,0.0371,3,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2013,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,57.6105,53.7397,1,3.8708,3.8708,51.5112,6.1033,1.9811,28.4525,1.2959,8.5391,2.1209,16.8032,1.5764,0.873,0.7717,0.0431,0.0905,44.3845,0.2609,0.4975,0.0458,0,0.0356,3,3,0,0,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,53.0942,57.6105,2,-4.5163,-2.2582,51.7327,0.0611,1.695,30.8149,1.2925,10.6869,2.4165,24.8432,1.6433,0.8427,0.7906,0.0949,0.0387,38.2272,0.2174,0.3707,0.0526,0,0.0331,3,3,0,0,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,56.2072,53.0942,1,3.1130,3.1130,51.9367,5.9387,2.5047,25.9228,0.9867,11.5979,2.7808,18.7493,1.3005,0.631,1.0803,0.0366,0.033,33.8912,0.1483,0.3086,0.0482,0,0.0277,3,3,1,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,63.9746,56.2072,2,7.7674,3.8837,51.8378,10.9547,0.6846,23.1008,1.3486,9.2904,1.601,23.2817,0.8855,1.2092,1.4505,0.0433,0.0287,23.2195,0.1351,0.4309,0.0069,0,0.0473,3,3,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,60.5411,63.9746,1,-3.4335,-3.4335,52.9643,8.6917,0.7973,26.0568,1.2951,9.7187,1.591,26.2026,1.7027,1.0223,0.922,0.0914,0.0939,29.571,0.1998,0.4086,0.099,0,0.0473,3,3,1,0,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,59.1716,60.5411,1,-1.3695,-1.3695,52.6804,7.1448,1.9538,26.2678,1.4561,8.9203,2.2303,23.3501,1.3808,0.6517,1.4704,0.0932,0.0417,29.883,0.202,0.3897,0.0565,0,0.0425,3,3,0,0,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2021,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,55.3499,59.1716,1,-3.8217,-3.8217,51.7237,4.8432,1.0321,28.5789,2.0099,10.992,2.0371,23.228,0.9523,1.7159,1.6504,0.031,0.044,39.6089,0.2519,0.3669,0.0597,0,0.05,3,3,0,0,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,56.5756,55.3499,1,1.2257,1.2257,51.6032,4.6331,0.8959,27.5315,1.7952,11.0663,2.1355,23.6285,0.8973,1.2492,1.0506,0.0516,0.0795,41.7241,0.1681,0.3329,0.0324,0,0.0561,3,3,1,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,62.4498,56.5756,1,5.8742,5.8742,51.9329,8.9421,1.6681,20.8855,1.4945,11.6072,1.8949,24.3037,1.5458,0.8166,0.8585,0.0597,0.0532,45.6702,0.2421,0.3366,0.0257,0,0.0414,3,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,58.1811,62.4498,1,-4.2687,-4.2687,52.8270,6.8440,0.6331,26.9537,2.3515,10.0153,1.8652,26.3505,0.6631,0.9989,1.5053,0.0428,0.0515,33.6,0.1664,0.367,0.026,0,0.054,3,3,0,0,0,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Seri Buat,SERI_BUAT_S03,Seri Buat Reef Site 03,Pahang,Sunda Shelf,1,56.6604,58.1811,1,-1.5207,-1.5207,51.8995,4.9277,0.9895,27.2172,2.5155,10.276,2.3413,22.6567,0.7502,1.0957,1.7769,0.0485,0.1347,27.7109,0.1176,0.393,0.0219,0,0.0538,3,3,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2012,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,51.5826,,,,,51.9699,1.0136,4.5945,25.6555,1.8438,13.8073,2.5164,5.7322,1.0387,1.1396,0.884,0.0165,0.1572,68.3451,0.6448,0.6124,0.131,0,0.0266,3,3,0,1,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2013,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,54.8576,51.5826,1,3.2750,3.2750,51.5112,6.1033,3.0286,22.1027,2.1622,14.5367,3.3121,8.0162,1.0365,1.2918,1.1778,0.0543,0.093,44.0803,0.4203,0.3937,0.0707,0,0.0219,3,3,1,1,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,52.0167,54.8576,2,-2.8409,-1.4204,51.7327,0.0611,2.8252,26.4452,1.9005,14.1378,2.6746,10.1085,1.3074,1.3236,1.356,0.0757,0.0348,40.7647,0.4527,0.3819,0.0667,0,0.0236,3,3,1,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2016,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,57.2858,52.0167,1,5.2691,5.2691,51.9367,5.9387,3.8013,20.3606,1.24,13.5966,3.7157,9.9466,1.0838,0.8279,0.9918,0.0416,0.0262,42.8641,0.2832,0.3043,0.0729,0,0.0167,3,3,1,0,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,52.7649,57.2858,1,-4.5209,-4.5209,52.0881,2.2573,0.6062,28.9162,2.9691,12.1763,2.5671,11.7516,0.2787,1.7732,1.7483,0.0375,0.0324,28.3322,0.198,0.5224,0.0802,0,0.0401,3,2,0,0,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,60.098,52.7649,1,7.3331,7.3331,51.8378,10.9547,1.1118,22.523,1.9997,11.7802,2.4872,13.2437,0.7368,1.4477,1.5004,0.0356,0.0197,25.6214,0.2662,0.3083,0.0115,0,0.0298,3,3,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,57.1611,60.0980,1,-2.9369,-2.9369,52.9643,8.6917,1.313,25.0466,2.3498,11.8335,2.2959,10.9582,1.2576,1.0267,1.2606,0.0779,0.0775,31.7703,0.375,0.4228,0.1658,0,0.029,3,3,1,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,58.4028,57.1611,1,1.2417,1.2417,52.6804,7.1448,2.6154,22.5709,2.7959,10.6394,2.9756,8.9565,0.8619,1.0913,1.6013,0.0837,0.0282,36.3338,0.3863,0.4244,0.0792,0,0.0263,3,3,0,0,1,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2021,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,55.0375,58.4028,1,-3.3653,-3.3653,51.7237,4.8432,1.5954,23.8075,3.0442,14.3857,2.1297,10.3178,0.7025,2.0296,2.0687,0.0382,0.0419,35.745,0.4598,0.3433,0.0867,0,0.0302,3,3,0,1,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,55.9375,55.0375,1,0.9000,0.9000,51.6032,4.6331,1.1692,27.0299,2.8409,10.7207,2.3018,11.2171,0.5452,1.5872,1.2593,0.0381,0.0711,33.7461,0.275,0.2897,0.0665,0,0.0397,3,3,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,60.5967,55.9375,1,4.6592,4.6592,51.9329,8.9421,3.0063,21.5402,2.2204,10.5037,2.1327,10.3591,1.1626,0.8396,1.0176,0.0543,0.0507,36.8949,0.3843,0.4523,0.0524,0,0.0322,3,3,1,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,58.3293,60.5967,1,-2.2674,-2.2674,52.8270,6.8440,0.7945,23.2669,2.7464,12.8365,2.0264,11.2368,0.6745,1.4811,1.5098,0.0344,0.0489,38.3501,0.3243,0.3849,0.043,0,0.0425,3,3,0,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Seri Buat,SERI_BUAT_S04,Seri Buat Reef Site 04,Pahang,Sunda Shelf,1,55.7941,58.3293,1,-2.5352,-2.5352,51.8995,4.9277,1.544,25.6562,2.8935,10.932,3.1803,11.635,0.617,2.0125,1.5226,0.0487,0.1146,32.4599,0.1836,0.3122,0.0365,0,0.0287,3,3,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2012,Seri Buat,SERI_BUAT_S05,Seri Buat Reef Site 05,Pahang,Sunda Shelf,1,51.8017,,,,,51.9699,1.0136,5.5491,19.4478,2.6488,17.8844,2.6682,6.3838,1.5793,0.6415,0.5546,0.0233,0.1654,41.6994,0.4328,0.7899,0.0869,0,0.0311,2,3,0,1,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Seri Buat,SERI_BUAT_S05,Seri Buat Reef Site 05,Pahang,Sunda Shelf,1,51.2028,51.8017,3,-0.5989,-0.1996,51.7327,0.0611,3.7784,20.9987,2.5639,19.0968,2.3593,10.6961,1.6154,1.018,0.7212,0.1097,0.0384,22.3478,0.2474,0.4267,0.0484,0,0.024,3,3,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Seri Buat,SERI_BUAT_S05,Seri Buat Reef Site 05,Pahang,Sunda Shelf,1,50.9895,51.2028,2,-0.2133,-0.1067,52.0881,2.2573,0.9505,24.9904,4.1453,16.4271,2.4973,13.1835,0.3451,1.5419,1.3893,0.057,0.0286,16.7167,0.1498,0.5071,0.0632,0,0.0506,1,2,0,0,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Seri Buat,SERI_BUAT_S05,Seri Buat Reef Site 05,Pahang,Sunda Shelf,1,59.9741,50.9895,1,8.9846,8.9846,51.8378,10.9547,1.5798,17.3363,2.5443,16.8042,1.7612,12.3667,0.881,1.1174,1.0414,0.0544,0.0226,15.2358,0.1376,0.4068,0.0083,0,0.0365,3,3,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Seri Buat,SERI_BUAT_S05,Seri Buat Reef Site 05,Pahang,Sunda Shelf,1,57.6004,59.9741,2,-2.3737,-1.1868,52.6804,7.1448,3.1598,21.4528,3.2035,12.1881,2.3954,11.1179,1.4427,0.7107,0.9587,0.1367,0.0374,15.7397,0.1923,0.4211,0.0583,0,0.0317,2,2,0,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2021,Seri Buat,SERI_BUAT_S05,Seri Buat Reef Site 05,Pahang,Sunda Shelf,1,55.13,57.6004,1,-2.4704,-2.4704,51.7237,4.8432,2.6394,19.527,3.5102,16.8553,2.3381,11.757,0.9095,1.2715,1.3041,0.0469,0.0428,21.8309,0.2082,0.5047,0.0632,0,0.0412,3,3,0,1,1,0,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Seri Buat,SERI_BUAT_S05,Seri Buat Reef Site 05,Pahang,Sunda Shelf,1,53.4745,55.1300,1,-1.6555,-1.6555,51.6032,4.6331,1.6191,22.9083,3.5585,16.2316,2.2079,12.121,0.6037,1.0379,0.9874,0.051,0.0632,17.6376,0.1587,0.3854,0.0442,0,0.0414,3,2,0,0,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Seri Buat,SERI_BUAT_S05,Seri Buat Reef Site 05,Pahang,Sunda Shelf,1,57.3796,53.4745,1,3.9051,3.9051,51.9329,8.9421,3.7191,18.0714,2.9006,15.8097,2.1196,9.0138,1.4883,0.8013,0.642,0.0715,0.0469,21.574,0.2855,0.4576,0.0455,0,0.032,3,2,0,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Seri Buat,SERI_BUAT_S05,Seri Buat Reef Site 05,Pahang,Sunda Shelf,1,57.9348,57.3796,1,0.5552,0.5552,52.8270,6.8440,1.1571,18.6726,3.9317,16.0712,2.2325,12.8913,0.5423,0.8414,1.1305,0.0597,0.0607,21.6295,0.2328,0.4174,0.0306,0,0.0482,3,3,0,0,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Seri Buat,SERI_BUAT_S05,Seri Buat Reef Site 05,Pahang,Sunda Shelf,1,54.4074,57.9348,1,-3.5274,-3.5274,51.8995,4.9277,1.9896,21.572,3.7127,15.4363,2.8819,12.764,0.8256,1.4696,1.2254,0.0665,0.1385,13.2542,0.1226,0.4723,0.0233,0,0.0396,2,3,0,1,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2013,Seri Buat,SERI_BUAT_S06,Seri Buat Reef Site 06,Pahang,Sunda Shelf,1,57.7792,,,,,51.5112,6.1033,2.8948,23.8416,2.412,10.9876,2.0848,11.2977,1.6136,1.3845,1.1259,0.0757,0.0977,62.8159,0.3079,0.5168,0.0714,0,0.0253,3,3,1,1,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Seri Buat,SERI_BUAT_S06,Seri Buat Reef Site 06,Pahang,Sunda Shelf,1,51.5405,57.7792,2,-6.2387,-3.1194,51.7327,0.0611,3.0209,27.3948,2.3386,13.789,1.916,14.3033,1.788,1.2059,1.3183,0.166,0.0425,47.5222,0.3769,0.4283,0.0739,0,0.0226,3,3,1,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Seri Buat,SERI_BUAT_S06,Seri Buat Reef Site 06,Pahang,Sunda Shelf,1,55.2009,51.5405,2,3.6604,1.8302,52.0881,2.2573,0.5951,28.3389,3.1323,10.6141,2.1187,18.1438,0.4112,1.5723,2.3715,0.0689,0.0358,37.2682,0.1443,0.6599,0.0799,0,0.0495,2,2,0,0,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Seri Buat,SERI_BUAT_S06,Seri Buat Reef Site 06,Pahang,Sunda Shelf,1,62.8597,55.2009,1,7.6588,7.6588,51.8378,10.9547,1.1132,22.2499,1.9217,10.4549,1.4006,18.487,1.1606,1.4412,1.7624,0.07,0.0232,31.4894,0.1882,0.4224,0.0119,0,0.037,3,3,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Seri Buat,SERI_BUAT_S06,Seri Buat Reef Site 06,Pahang,Sunda Shelf,1,62.4935,62.8597,1,-0.3662,-0.3662,52.9643,8.6917,1.155,23.0996,2.075,9.3751,1.8018,14.6713,1.8941,1.2531,1.2302,0.1258,0.0803,35.7524,0.2505,0.4639,0.1628,0,0.028,3,3,1,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Seri Buat,SERI_BUAT_S06,Seri Buat Reef Site 06,Pahang,Sunda Shelf,1,61.9326,62.4935,1,-0.5609,-0.5609,52.6804,7.1448,2.646,21.7867,2.7648,9.0667,1.8032,15.6464,1.6864,1.2331,1.61,0.1487,0.0338,37.6376,0.2394,0.4283,0.0933,0,0.0275,3,3,1,0,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Seri Buat,SERI_BUAT_S06,Seri Buat Reef Site 06,Pahang,Sunda Shelf,1,58.6404,61.9326,2,-3.2922,-1.6461,51.6032,4.6331,0.9944,25.722,3.0742,9.4246,2.1444,17.1806,1.0411,1.2305,1.2328,0.0744,0.09,44.3888,0.2329,0.3895,0.0526,0,0.0379,3,3,1,0,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Seri Buat,SERI_BUAT_S06,Seri Buat Reef Site 06,Pahang,Sunda Shelf,1,61.7799,58.6404,1,3.1395,3.1395,51.9329,8.9421,2.6981,19.4792,2.1109,12.1103,1.8217,11.9637,1.5157,1.1042,1.1291,0.1111,0.062,55.7782,0.3271,0.4346,0.0488,0,0.0309,3,3,0,0,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Seri Buat,SERI_BUAT_S06,Seri Buat Reef Site 06,Pahang,Sunda Shelf,1,62.1946,61.7799,1,0.4147,0.4147,52.8270,6.8440,0.6385,23.189,3.1244,9.3252,1.5282,16.9245,0.6729,1.2931,1.5769,0.0582,0.0561,56.3219,0.2647,0.5943,0.0474,0,0.0404,3,3,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Seri Buat,SERI_BUAT_S06,Seri Buat Reef Site 06,Pahang,Sunda Shelf,1,59.5419,62.1946,1,-2.6527,-2.6527,51.8995,4.9277,1.2541,24.5443,3.3643,9.4459,1.8495,13.8847,0.9328,1.6189,1.8919,0.0769,0.1344,42.6685,0.1165,0.447,0.0336,0,0.0376,3,3,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2012,Seri Buat,SERI_BUAT_S07,Seri Buat Reef Site 07,Pahang,Sunda Shelf,1,53.6168,,,,,51.9699,1.0136,3.4164,20.4746,3.3201,16.1426,3.0296,5.2393,1.3711,0.6674,1.1759,0.0267,0.1629,76.364,0.3153,0.5808,0.0841,0,0.0292,3,3,0,1,0,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2015,Seri Buat,SERI_BUAT_S07,Seri Buat Reef Site 07,Pahang,Sunda Shelf,1,53.1034,53.6168,3,-0.5134,-0.1711,51.7327,0.0611,2.5512,20.8575,3.704,16.8755,2.9084,8.8506,1.5772,1.0285,1.3889,0.1139,0.0427,36.5383,0.2892,0.3488,0.0639,0,0.0259,3,3,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2017,Seri Buat,SERI_BUAT_S07,Seri Buat Reef Site 07,Pahang,Sunda Shelf,1,52.4416,53.1034,2,-0.6618,-0.3309,52.0881,2.2573,0.7207,23.4039,4.8038,15.4054,3.2245,12.2281,0.3154,1.2065,2.1355,0.0605,0.0397,30.6664,0.1014,0.5537,0.0693,0,0.0457,2,2,0,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2018,Seri Buat,SERI_BUAT_S07,Seri Buat Reef Site 07,Pahang,Sunda Shelf,1,63.1171,52.4416,1,10.6755,10.6755,51.8378,10.9547,1.1448,17.9924,3.1624,12.3216,2.2616,9.0787,0.8356,1.1451,1.9806,0.062,0.0268,34.2023,0.1453,0.3027,0.012,0,0.0382,3,3,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2019,Seri Buat,SERI_BUAT_S07,Seri Buat Reef Site 07,Pahang,Sunda Shelf,1,62.4499,63.1171,1,-0.6672,-0.6672,52.9643,8.6917,1.3532,18.9301,3.1107,11.6876,2.4686,10.1527,1.457,0.8116,1.1569,0.1647,0.0813,35.8636,0.1792,0.4148,0.1322,0,0.0354,3,3,1,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2020,Seri Buat,SERI_BUAT_S07,Seri Buat Reef Site 07,Pahang,Sunda Shelf,1,60.9444,62.4499,1,-1.5055,-1.5055,52.6804,7.1448,2.423,18.7469,3.8765,11.3695,2.6398,8.1057,1.2569,0.7465,1.3737,0.1308,0.0328,35.0128,0.2249,0.3644,0.0673,0,0.0312,3,3,0,0,1,1,1,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2021,Seri Buat,SERI_BUAT_S07,Seri Buat Reef Site 07,Pahang,Sunda Shelf,1,55.4178,60.9444,1,-5.5266,-5.5266,51.7237,4.8432,1.5081,21.1664,4.7711,14.5589,2.5778,11.4375,1.0143,1.5404,1.5283,0.0643,0.0476,44.5087,0.2475,0.4328,0.0616,0,0.0371,3,3,0,1,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2022,Seri Buat,SERI_BUAT_S07,Seri Buat Reef Site 07,Pahang,Sunda Shelf,1,54.8345,55.4178,1,-0.5833,-0.5833,51.6032,4.6331,1.242,20.9294,4.4194,15.7075,2.8672,9.828,0.7281,1.1791,1.3799,0.0727,0.0895,30.848,0.1623,0.2726,0.0421,0,0.0406,3,3,0,0,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2023,Seri Buat,SERI_BUAT_S07,Seri Buat Reef Site 07,Pahang,Sunda Shelf,1,59.9349,54.8345,1,5.1004,5.1004,51.9329,8.9421,2.7849,17.3501,3.0771,14.6454,2.2076,8.3949,1.2364,0.7483,1.436,0.1068,0.0508,50.6041,0.2791,0.334,0.0373,0,0.0341,3,3,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2024,Seri Buat,SERI_BUAT_S07,Seri Buat Reef Site 07,Pahang,Sunda Shelf,1,59.417,59.9349,1,-0.5179,-0.5179,52.8270,6.8440,0.7182,18.3429,5.4721,13.8699,2.1798,9.3906,0.7082,1.0322,1.706,0.0723,0.0488,40.8076,0.1912,0.3377,0.0316,0,0.0414,3,3,1,0,0,0,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2025,Seri Buat,SERI_BUAT_S07,Seri Buat Reef Site 07,Pahang,Sunda Shelf,1,55.2169,59.4170,1,-4.2001,-4.2001,51.8995,4.9277,1.2364,21.3442,5.393,13.7423,3.0671,11.7234,0.8318,1.3283,1.7953,0.0739,0.1258,27.5837,0.1213,0.4814,0.0267,0,0.0388,3,3,0,0,1,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
2013,Seri Buat,SERI_BUAT_S08,Seri Buat Reef Site 08,Pahang,Sunda Shelf,1,63.2528,,,,,51.5112,6.1033,2.5896,13.1311,1.9714,17.2297,1.8255,10.0431,1.0582,1.2577,0.9065,0.0379,0.0697,58.23,0.2144,0.3849,0.115,0,0.0335,3,3,0,1,0,1,0,synthetic_site_panel,synthetic_site_disaggregation,synthetic_site_disaggregation,synthetic_site_panel
